PER6110AU,Barrow Hanley Global Share Fund - Class S,Barrow Hanley Global Share S,,,,Barrow Hanley Global Share S
PER5873AU,Barrow Hanley Global Share Fund - Class Z,Barrow Hanley Global Share Z,,,,
MAQ0432AU,Nomura Global Listed Infrastructure Fund (Hedged),Nomura International Infra Secs Hdg,,,Macquarie International Infrastructure Securities,Macquarie International Infra Ses
CNA0812AU,Invesco Wholesale Australian Smaller Companies Fund - Class A,Invesco WS Aus Smaller Companies-Class A,,,Invesco WS Aus Smaller Companies-Class A,
FSF0961AU,ClearBridge Australian Equity Income,CFS W FC-ClearBridge Aus Equity Income,,Colonial First State Wholesale Equity Income Fund,First Sentier Wholesale Equity Income,
UBS8018AU,UBS Emerging Markets Equity Fund Retail Class (Unhedged),UBS Emerging Markets Equity Fund,,,,UBS Emerging Markets Equity Fund
PPL0036AU,Intermede Global Equities Fund,Intermede Global Equities Fund,Intermede Global Equities Fund ,,,Intermede Global Equities Fund
PIM1961AU,ATLAS Infrastructure Australian Feeder Fund - Class D - AUD Hedged Class,ATLAS Infrastructure Global D - AUD Hgd,,,,
MPL1039AU,Maple-Brown Abbott Australian Value Opportunities Fund,Maple-Brown Abbott Australian Value Opps,,,Maple-Brown Abbott Australian Value Opportunities Fund,
COL0001AU,Charter Hall Maxim Property Securities Fund,Charter Hall Maxim Property Securities,Charter Hall: Maxim Property Securities Fund,,Charter Hall Maxim Property Securities,Charter Hall Maxim Property Securities
PIM0760AU,First Sentier Concentrated Australian Share Fund,First Sentier Concentrated Aus Shr,,,First Sentier Concentrated Australian Share,First Sentier Concentrated Aus Shr
OPS1827AU,Vertium Equity Income Fund - Class A,Vertium Equity Income Fund,,,,Vertium Equity Income Fund
JBW0009AU,Yarra Australian Equities Fund,Yarra Australian Equities Fund,,Yarra  Australian Equities Fund,,Yarra Australian Equities Fund
DFA0104AU,Dimensional Australian Small Company Trust,Dimensional AUS Small Company Tr,Dimensional Aust Small Company Trust,Dimensional Aust Small Company Trust,Dimensional Australian Small Company Trust,
ETL0171AU,AXA IM Sustainable Equity Fund - AUD (Unhedged),AXA IM Sustainable Equity,AXA IM Sustainable Equity,,AXA IM Sustainable Equity,AXA IM Sustainable Equity
TGP0008AU,ClearBridge Global Infrastructure Value Fund (Hedged) - Class A,ClearBridge Gbl Infras Val H A,RARE Infrastructure Value Hedged,RARE Infrastructure Value Fund - Hedged,RARE Infrastructure Value Hedged,RARE Infrastructure Value Hedged
ETL2149AU,Hejaz Property Fund (Managed Fund),Hejaz Property (Managed Fund),,Hejaz Property Fund,,
PPL0115AU,Antares Elite Opportunities Fund,Antares Elite Opportunities,,,Antares Elite Opportunities Professional,Antares Prof Elite Opportunities
FSF0003AU,First Sentier Imputation Fund (CFSIL),First Sentier Imputation,FSI Wholesale Imputation,Colonial FS WS Imputation,First Sentier Imputation Fund,
GTU0102AU,Invesco Wholesale Global Opportunities Fund - unhedged,Invesco WS Global Opportunities-Unhedged,,,Invesco Wholesale Global Opportunities Unhedged,
DFA0002AU,Dimensional Two-Year Sustainability Fixed Interest Trust - AUD Class,Dimensional 2-Yr Sustainability F/I AUD,Dimensional Two-Year Diversified F/I,Dimensional Two-Year Diversified F/I,Dimensional Two Year Diversified Fixed Interest Trust,
MGE9182AU,Magellan Core Infrastructure Fund – Active ETF,Magellan Core Infrastructure Fund,,,,MFG Core Infrastructure Fund
RFA0025AU,Pendal Horizon Sustainable Australian Share Fund,Pendal Horizon Sustainable Aus Shr,,Pendal Wholesale Ethical Share Fund,Pendal Ethical Share,Pendal Horizon Fund
BFL3306AU,4D Global Infrastructure Fund (AUD Hedged),4D Global Infrastructure AUD Hedged,4D Global Infrastructure Fund (Hedged),,4D Global Infrastructure,4D Global Infrastructure AUD Hedged
ETL0005AU,LaSalle Concentrated Global Property Fund - M Series (Unhedged),LaSalle Concentrated Global Prpty M UnH,,EQT SGH LaSalle Global Listed Property Securities Trust,,
SSB4946AU,ClearBridge Sustainable Income Fund - Class A,ClearBridge Sustainable Income Fund,,,Legg Mason Martin Currie Ethical Income Fund,
GMO1447AU,GMO Quality Trust (Class A units) (unhedged),GMO Quality Trust,,,GMO Quality Trust,
IOF0200AU,Perennial Value Australian Shares Trust,Perennial Value Australian Shares Trust,,,,
DFA0108AU,Dimensional Five-Year Diversified Fixed Interest Trust - AUD Class,Dimensional Five-Year Diversified F/I,Dimensional Five-Year Diversified F/I,Dimensional Five-Year Div Fix Int Trust AUD Class,Dimensional Five Year Diversified Fixed Interest Trust,
VAN0064AU,Vanguard Australian Inflation-Linked Bond Index Fund,Vanguard Australian Infl-Lnkd Bond Idx,,,Vanguard Australian Inflation-Linked Bond Index Fund,
WHT5141AU,Longwave Australian Small Companies Fund - Class P,Longwave Australian Small Companies P,,,,
ETL8482AU,T. Rowe Price Global Equity Fund - M Class,T. Rowe Price Global Equity M,,,T. Rowe Price Global Equity M,T. Rowe Price Global Equity M
INT0002AU,Morningstar Australian Shares Fund (Z),Morningstar Australian Shares Z,,,,Morningstar Australian Shares Z
MGE9705AU,Airlie Australian Share Fund - Active ETF,Airlie Australian Share,Airlie Australian Share Fund,,Airlie Australian Share                                   ,Airlie Australian Share
SSB0126AU,Franklin Global Systematic Equity Fund - Class A,Franklin Global Systematic Equity A,,,Franklin Global Systematic Equity,
PCL8246AU,Pengana High Conviction Property Securities Fund (Fund),Pengana High Conviction Property Secs A,Pengana High Conviction Property Securities Fund,,Pengana High Conviction Property Securities,
ETL1864AU,T. Rowe Price Global Equity (Hedged) Fund – M Class,T. Rowe Price Global Equity (Hedged) M,,,T. Rowe Price International Global Hedged Fund,T. Rowe Price Global Equity (Hedged) M
WFS0285AU,Pendal Sustainable Australian Share Fund,Pendal Sustainable Australian Share,,,Pendal Sustainable Australian Share,
ETL6342AU,T. Rowe Price Global Impact Equity Fund – I Class,T. Rowe Price Global Impact Equity I,,,T. Rowe Price Global Impact Equity I,T. Rowe Price Global Impact Equity I
DFA0036AU,Dimensional Australian Core Imputation Trust,Dimensional Australian Core Imptn Trust,,Dimensional Australian Core Imputation Trust,Dimensional Australian Core Imputation Trust,
MAQ0443AU,Macquarie Australian Shares Fund,Macquarie Australian Shares,Macquarie Australian Shares Fund,,Macquarie Australian Shares,Macquarie Australian Shares
FSF0976AU,RQI Australian Value – Class A,RQI Australian Value - Class A,,Realindex Australian Share-Class A,Realindex Australian Share,Realindex Australian Share Value-Class A
ETL8084AU,Paradice Australian Equities Fund,Paradice Australian Equities Fund,Paradice: Australian Equities,,Paradice Australian Equities,
HOW6479AU,Ox Capital Dynamic Emerging Markets Fund – Class A,Ox Capital Dynamic Emerging Markets,,,,
WHT0015AU,Resolution Capital Global Property Securities Fund – Active ETF,Resolution Capital Global Property Secs,Resolution Capital Global Property Secs,Resolution Capital Global Property Securities Fund,Resolution Capital Global Property Securities,Resolution Capital Global Property Secs
PIM5678AU,PELLA GLOBAL GENERATIONS FUND (CLASS B),Pella Global Generations B,,,Pella Global Generations B Fund,
CNA0811AU,Invesco Wholesale Australian Share Fund,Invesco WS Aus Share,,,Invesco Wholesale Australian Share,
GSF0874AU,Munro Global Growth Small & Mid Cap Fund Class A,Munro Global Growth Small & Mid Cap A,,,,
DFA2068AU,Dimensional Australian Sustainability Trust,Dimensional Australian Sustainability,Dimensional Australian Sustainability,,Dimensional Australian Sustainability Trust,
RFA0818AU,Pendal Australian Share Fund,Pendal Australian Share,Pendal Australian Share Fund,Pendal Wholesale Core Australian Share Fund,Pendal Australian Share Fund,
SSB1961AU,Brandywine Global Opportunistic Equity Fund - Class A,Brandywine Global Opportunistic Eq A,,,,Brandywine Global Opportunistic Eq A
ETL1755AU,IMC Global Small Companies Fund,IMC Global Small Companies Fund,,,,EAM Global Small Companies Fund
VAN4509AU,Vanguard Ethically Conscious Australian Shares Fund,Vanguard Ethically Cons Aust Shrs Whlsl,,,Vanguard Ethically Conscious Australian Shares,
AUG0025AU,AUSTRALIAN ETHICAL INTERNATIONAL SHARES FUND – WHOLESALE,Australian Ethical Intl Shr WS,,,Australian Ethical International Shares,Australian Ethical Intl Shr WS
DFA0035AU,Dimensional World Equity Trust,Dimensional World Equity Trust,,Dimensional World Equity Trust,Dimensional World Equity Trust,
MGL0011AU,Ironbark DWS Global Property Securities Fund,Ironbark DWS Global Property Secs,,,,
BPF6914AU,Bell Global High Conviction Fund - Unhedged Class Unit,Bell Global High Conviction UnHedged,,,Bell Global Sustainable Fund (Unhedged),
MGE1188AU,Airlie Small Companies Fund,Airlie Small Companies Fund,,,Airlie Small Companies Fund,Airlie Small Companies Fund
SBC0816AU,UBS CBRE Property Securities Fund,UBS CBRE Property Securities Fund,,UBS Property Securities Fund,UBS Property Securities Fund,
AJF0804AU,OnePath Wholesale Australian Share Trust,OnePath WS-Australian Share Trust,,OnePath WS Australian Share Trust,OnePath WS Australian Share Trust,
MAQ1727AU,Walter Scott Global Equity No. 2 Fund - Class I Units,Walter Scott Global Equity No. 2 I,,,Walter Scott Global Equity Fund No. 2 (Class I),Walter Scott Global Equity No. 2 I
BFL3333AU,Quay Global Real Estate Fund (AUD Hedged) Active ETF,Quay Global Real Estate AUD Hedged,,,Quay Global Real Estate Fund - AUD Hedged,Quay Global Real Estate AUD Hedged
AAP0001AU,Candriam Sustainable Global Equity Fund – Active ETF,Candriam Sustainable Global Equity,Candriam Sustainable Global Equity,Candriam Sustainable Global Equity Fund,Candriam Sustainable Global Equity Fund,Candriam Sustainable Global Equity
HOW0019AU,Alphinity Australian Equity Fund,Alphinity Australian Equity,,,Alphinity Australian Equity Fund,
LAZ5871AU,Lazard Japanese Strategic Equity Fund,Lazard Japanese Strategic Equity W,,,Lazard Japanese Strategic Equity Fund - W Class,
AAP3656AU,Ausbil Active Dividend Income Fund – Active ETF,Ausbil Active Dividend Income,Ausbil Active Dividend Income Fund - Wholesale Class,Ausbil Active Dividend Income - WS,Ausbil Active Dividend Income Fund - Wholesale Class,
DFA0041AU,Dimensional Global Sustainability Trust - Unhedged Class,Dimensional Glb Sstnblty Trust Unhdg,Dimensional Glb Sstnblty Trust Unhdg,Dimensional Global Sustainability Trust Unhedged,Dimensional Global Sustainability Trust - Unhedged,
WHT0039AU,Plato Australian Shares Income Fund,Plato Australian Shares Income,Plato Australian Shares Income Fund,Plato Australian Shares Income Fund - Class A,Plato Australian Shares Income Fund,Plato Australian Shares Income
ETL6693AU,Pzena Emerging Markets Value Fund - P Class,Pzena Emerging Markets Value P,,,Pzena Emerging Markets Value Fund - P Class,Pzena Emerging Markets Value P
DFA0042AU,Dimensional Global Sustainability Trust - AUD Hedged Class Units,Dimensional Glb Sstnblty Trust Hdg,Dimensional Glb Sstnblty Trust Hdg,Dimensional Global Sustainability Trust Hedged,Dimensional Global Sustainability Trust - Hedged,
FSF0004AU,First Sentier Property Securities Fund,First Sentier Property Securities,First Sentier Wholesale Property Securities Fund,Colonial First State W'Sale Property Securities Fund,First Sentier Wholesale Property Securities Fund,
ETL9166AU,Orbis Emerging Markets Equity Fund (Australia Registered),Orbis Emerging Markets Equity Retail,,,Orbis Emerging Markets Equity Fund - Retail Class,
ETL0409AU,Colchester Global Government Bond Fund - Class A,Colchester Global Government Bond A,,Colchester Global Government Bond Fund,Colchester Global Government Bond Fund,
DFA0029AU,Dimensional World Allocation 70/30 Trust,Dimensional World Allocation 70/30 Trust,,Dimensional World Allocation 70/30 Trust,Dimensional World Allocation 70/30 Trust,
RFA0817AU,Pendal Property Investment Fund,Pendal Property Investment,Pendal Property Investment,,Pendal Property Investment,Pendal Property Investment
ETL0535AU,Nanuk New World Fund (Currency Hedged),Nanuk New World Fund (Currency Hedged),,,,
FRT0025AU,Franklin Templeton Global Aggregate Bond Fund - Class A,Franklin Templeton Global Aggregate Bd A,,,Franklin Global Aggregate Bond,Franklin Templeton Global Aggregate Bd W
MAQ4036AU,Macquarie Australian Small Companies No. 1 Fund - Class W Units,Macquarie Australian Small Coms No.1 W,,,,
DFA0033AU,Dimensional World Allocation 50/50 Trust,Dimensional World Allocation 50/50 Trust,Dimensional World Allocation 50/50 Trust,Dimensional World Allocation 50/50 Trust,Dimensional World Allocation 50/50 Trust,
PIM2485AU,First Sentier Global Property Securities Fund (Hedged Class),First Sentier Global Property Sec Hdg,,,,First Sentier Global Property Sec Hdg
WHT7374AU,Resolution Capital Global Property Securities Fund - Active ETF C,Resolution Capital Global Prprty Secs C,,,,Resolution Capital Global Property Securities Fund - Class C
DFA0028AU,Dimensional Global Bond Trust - AUD Class,Dimensional Global Bond Trust,Dimensional Global Bond Trust,Dimensional Global Bond Trust AUD Class,Dimensional Global Bond Trust,
DFA8313AU,Dimensional World Allocation 30/70 Trust,Dimensional World Allocation 30/70,Dimensional World Allocation 30/70 Trust,,Dimensional World Allocation 30/70 Trust,
ETL5525AU,Colchester Global Government Bond Fund - Class I,Colchester Global Government Bond I,Colchester Global Government Bond Fund - Class I,Colchester Global Government Bond Fund,Colchester Global Government Bond I,Colchester Global Government Bond I
ETL8364AU,AXA IM Sustainable Equity Fund - AUD Hedged Class,AXA IM Sustainable Equity A (H) AUD,AXA IM Sustinable Equity Fund (Hedged) ,,,
WHT5525AU,Life Cycle Concentrated Global Share Fund Class H (Hedged),Life Cycle Concentrated Global Shr H Hdg,,,,
DFA7518AU,Dimensional Sustainability World Allocation 70/30 Trust,Dimensional Sustnby Wld Allc 70/30 Tr,Dimensional Sustnby Wld Allc 70/30 Tr,,Dimensional Sustainability World Allocation 70/30 Trust,Dimensional Sustnby Wld Allc 70/30 Tr
WHT8756AU,Life Cycle Concentrated Global Share Fund Class A,Life Cycle Concentrated Global Share A,,Life Cycle Concentrated Global Share Fund Class A,Life Cycle Concentrated Global Share Fund Class A,
WHT2802AU,Life Cycle Concentrated Global Share Fund Class M,Life Cycle Concentrated Global Share M,,,,
DFA4137AU,Dimensional Sustainability World Equity Trust,Dimensional Sustainability World Eq Trst,,,Dimensional Sustainability World Equity Trust,
SST0057AU,State Street Climate ESG International Equity Fund,State Street Climate ESG Intl Eq,,,State Street Climate ESG International Equity,
DFA0642AU,Dimensional Global Bond Sustainability Trust - AUD Class,Dimensional Glbl Bond Sustainability AUD,Dimensional Glbl Bond Sustainability AUD,,Dimensional Global Bond Sustainability Trust,
SBC0812AU,UBS Short-Term Fixed Income Fund,UBS Short-Term Fixed Income Fund,,UBS Cash Plus Fund,,
PER8045AU,Perpetual Active Fixed Interest Fund - Class A,Perpetual Active Fixed Interest Fund A,Perpetual Active Fixed Interest Fund - Class A,,,
WHT0246AU,Life Cycle Global Share Fund - Class A,Life Cycle Global Share A,,,,Life Cycle Global Share A
WHT9951AU,Life Cycle Global Share Fund - Class H (Hedged),Life Cycle Global Share H Hdg,,,,Life Cycle Global Share H Hdg
MAQ0219AU,Macquarie True Index Listed Property Fund,Macquarie True Index Listed Property,,Macquarie True Index Listed Property Fund,Macquarie True Index Listed Property Fund,
VAN0025AU,Vanguard Australian Government Bond Index Fund,Vanguard Australian Govt Bond Index,Vanguard Australian Govt Bond Index,Vanguard Australian Government Bond Index Fund,Vanguard Australian Government Bond Index,
CHN0005AU,CC JCB Active Bond Fund - Class A,CC JCB Active Bond,CC JCB Active Bond Fund - Class A,,CC JCB Active Bond,
CHN3749AU,CC JCB Active Bond Fund - Class B,CC JCB Active Bond B,CC JCB Active Bond Fund - Class B,,,
DFA0100AU,Dimensional Short Term Fixed Interest Trust,Dimensional Short Term Fixed Interest,Dimensional Short Term Fixed Interest,Dimensional Short Term Fixed Interest Trust,Dimensional Short Term Fixed Interest Trust,Dimensional Short Term Fixed Interest
OMF1896AU,Euree A-REIT Securities Fund,Euree A-REIT Securities Fund,Euree A-REIT Securities Fund,,Euree A-REIT Securities Fund,
SBC0811AU,UBS Cash Fund,UBS Cash Fund,,UBS Cash Fund,UBS Cash Fund,UBS Cash Fund
NRM0026AU,HF Money Market Fund,HF Money Market Fund,,,HF Money Market Fund,HF Money Market Fund
VAN0001AU,Vanguard Australian Fixed Interest Index Fund,Vanguard Australian Fixed Interest Index,Vanguard Australian Fixed Interest Index,Vanguard  Australian Fixed Interest Index Fund,Vanguard Australian Fixed Interest Index,Vanguard Australian Fixed Interest Index
BLK7938AU,iShares Hedged International Equity Index Fund | Class S,iShares Hedged International Eq Idx Fd S,,,,
BLK9675AU,iShares Wholesale Australian Equity Index Fund | Class S,iShares Wholesale Australian Eq Idx S,,,,
ETL3146AU,MST Australian Bond Fund,MST Australian Bond,,,FIIG Australian Bond Fund,
CMI0102AU,CFS Wholesale Indexed Australian Bond Fund,CFS Wholesale Indexed Australian Bond,,,CFS Colonial First State Wholesale Indexed Australian Bond,
BLK2127AU,iShares ESG Australian Bond Index Fund | Class D,iShares ESG Australian Bond Index D,,,iShares ESG Australian Bond Index Fund,iShares ESG Australian Bond Index D
PRM0010AU,Mutual Cash Fund (MCTDF),Mutual Cash (MCTDF) A,Mutual Cash Term Deposits & Bank Bills,,Mutual Cash (MCTDF) A Fund,
BGL0105AU,iShares Australian Bond Index Fund,iShares Australian Bond Index,iShares Australian Bond Index,BlackRock Indexed Australian Bond Fund,IShares Australian Bond Index,iShares Australian Bond Index
BGL0106AU,iShares International Equity Index Fund,iShares International Equity Index,,BlackRock Indexed International Equity Fund ,iShares International Equity Index,iShares International Equity Index
MAQ0211AU,Macquarie True Index Australian Fixed Interest Fund,Macquarie True Index Aust Fixed Interest,,Macquarie True Index  Australian Fixed Interest,Macquarie True Index Australian Fixed Interest Fund,
SST0003AU,State Street Australian Cash Trust,State Street Australian Cash Trust,,,State Street Australian Cash Trust,
BLK6390AU,iShares Wholesale International Equity Index Fund (Class S),iShares Wholesale International Eq Idx S,,,iShares Wholesale International Equity Index Fund | Class S,
PER0258AU,Perpetual Exact Market Return Fund,Perpetual Exact Market Return,,,,Perpetual Exact Market Return
PIM7560AU,Ophir Global Opportunities Fund (Class B),Ophir Global Opportunities B,,,Ophir Global Opportunities Fund - Class B,
PER7047AU,PineBridge (AU) Global Focus Equity Fund - Class A,PineBridge (AU) Global Focus Eq A AUD,,,Pinebridge Global Focus Equity Class A,
OMF6843AU,Euree Multi-Asset Growth Fund,Euree Multi Asset Growth Fund,Euree Multi Asset Growth Fund,Euree Multi Asset Growth Fund,Euree Multi Asset Growth Fund,
OMF2231AU,Euree Multi-Asset Balanced Fund,Euree Multi Asset Balanced Fund,Euree Multi Asset Balanced Fund,Euree Multi Asset Balanced Fund,Euree Multi Asset Balanced Fund,
CVW0524AU,HF Fixed Interest Index Fund,HF Fixed Interest Index Fund,,HF Fixed Interest Index Fund,HF Fixed Interest Index Fund,HF Fixed Interest Index Fund
CVW6546AU,HF Australian Shares Index Fund,HF Australian Shares Index Fund,,,HF Australian Shares Index Fund,HF Australian Shares Index Fund
CVW0262AU,HF Emerging Markets Index Fund,HF Emerging Markets Index Fund,,HF Emerging Markets Index Fund,HF Emerging Markets Index Fund,HF Emerging Markets Index Fund
CVW9133AU,HF International Shares Index Fund,HF International Shares Index Fund,,,HF International Shares Index Fund,HF International Shares Index Fund
CVW2499AU,HF Infrastructure and Property Index Fund,HF Infrastructure and Property Index Fd,,HF Infrastructure and Property Index Fund,HF Infrastructure and Property Index Fund,HF Infrastructure and Property Index Fd
AAP5529AU,Ausbil Australian SmallCap Fund,Ausbil Australian SmallCap,,,Ausbil Australian SmallCap Fund,Ausbil Australian SmallCap
SLT2562AU,Smarter Money Long-Short Credit Fund - Direct Investor Class,Smarter Money Long-Short Credit,,Smarter Money - Long Short Credit Fund,Smarter Money Long Short Credit Fund,
RIM0042AU,Russell Investments Global Listed Infrastructure Fund - Hedged - Class A,Russell Global Listed Infr $A Hedged,,,Russell Global Listed Infrastructure Fund - AUD Hedged,
TGY9172AU,Trilogy Monthly Income Trust - Platform Unit,Trilogy Monthly Income Trust - Platform,,,Trilogy Monthly Income Trust - Platform,
ETL1256AU,Clearwater Balanced Plus Real Return Fund,PAC Global Balanced Retail,,,PAC Global Balanced Fund - Retail,
ADV0091AU,Advance Moderate Multi-Blend Fund - Wholesale Units,Advance Moderate Multi-Blend W,Advance Moderate Multi-Blend Fund - Wholesale,,Advance Moderate Multi-Blend Fund - Wholesale,
MIN0013AU,Mercer Growth Fund - Active Units,Mercer Growth Active Units,,Mercer Growth,Mercer Growth Fund,
ADV0050AU,Advance Balanced Multi-Blend Fund - Wholesale Units,Advance Balanced Multi-Blend W,Advance Balanced Multi-Blend Fund - Wholesale,,Advance Balanced Multi-Blend Fund - Wholesale,
ADV0049AU,Advance Defensive Multi-Blend Fund - Wholesale Units,Advance Defensive Multi-Blend W,Advance Defensive Multi-Blend Fund - Wholesale,,Advance Defensive Multi-Blend Fund - Wholesale,
ADV0085AU,Advance Growth Multi-Blend Fund - Wholesale Units,Advance Growth Multi-Blend W,Advance Growth Mutli-Blend Fund - Wholesale,,Advance Growth Multi-Blend Fund - Wholesale,
MIN0014AU,Mercer Moderate Growth Fund - Active Units,Mercer Moderate Growth Active Units,,Mercer Moderate Growth,Mercer Moderate Growth Fund,
BSC0004AU,Custom Portfolio Solutions - Global Growth Fund,BetaShares CPS - Global Growth Fund,BetaShares CPS - Global Growth Fund,,BetaShares CPS Global Growth Fund,
CLA1557AU,Clime Smaller Companies Fund,Clime Smaller Companies,,,Clime Smaller Companies Fund,
ECL0984AU,Ellerston Australian Micro Cap Fund - Class A,Ellerston Australian MicroCap Fund,,,Ellerston Australian Microcap Fund,
OMF0009AU,Realm High Income Fund - Wholesale Units,Realm High Income - Wholesale,Realm High Income Fund,,Realm High Income Fund - Wholesale Class,
SLT3458AU,Smarter Money Long-Short Credit Fund - Institutional Class,Smarter Money Long-Short Credit Instl,,,Smarter Money Long Short Credit Fund - Institutional,
DDH0001AU,Arculus Preferred Income Fund,Arculus Preferred Income Fund,,DDH Preferred Income Fund,DDH Preferred Income Fund,
ETL2805AU,Alexander Credit Income Fund,Alexander Credit Income Fund,Alexander Credit Income Fund,,Alexander Credit Income Fund,
OMF3725AU,Realm Short Term Income Fund - Ordinary Units,Realm Short Term Income Ordinary,,,Realm Short Term Income Fund - Ordinary Units,
ETL5010AU,Coolabah Floating-Rate High Yield Fund - Assisted Investor Class,Coolabah Floating-Rate Hi Yld AI Class,,COOLABAH FLOATING-RATE HI YLD AI CLASS,Coolabah Floating-Rate High Yield Fund - Assisted Investor Class,
ETL6855AU,Coolabah Floating-Rate High Yield Fund - Institutional Class,Coolabah Floating-Rate Hi Yld Inst Class,Coolabah Floating Rate High Yield Fund - Institutional Class,,Coolabah Floating-Rate High Yield Fund - Institutional Class,
PCX,Pengana Global Private Credit Trust,Pengana Global Private Credit Trust,,,Pengana Global Private Credit Trust,
PIC6396AU,PIMCO ESG Global Bond Fund,PIMCO ESG Global Bond Fund - Wholesale,PIMCO ESG Global Bond Fund - Wholesale,,PIMCO ESG Global Bond Fund - Wholesale Class,PIMCO ESG Global Bond Fund - Wholesale
SCH0103AU,Schroder Absolute Return Income Fund,Schroder Absolute Return Income Fund -WC,Schroder Absolute Return Income Fund -WC,,Schroder Absolute Return Income Fund - Wholesale Class,Schroder Absolute Return Income Fund -WC
HBC0011AU,Merlon Australian Share Income Fund – Class A,Merlon Australian Share Income,,,Merlon Australian Share Income Fund,
BLK1596AU,BlackRock High Growth Multi-Index Fund (Class D),BlackRock High Growth Multi-Index D,,,BlackRock High Growth Multi-Index Fund | Class D,BlackRock High Growth Multi-Index Fund
SBC0007AU,UBS Diversified Fixed Income Fund,UBS Diversified Fixed Inc Retail H,,,UBS Diversified Fixed Income Fund - Retail Class,UBS Diversified Fixed Income Fund
SCH0096AU,Schroder Multi-Asset Income Fund - Wholesale Class,Schroder Multi-Asset Income - WC,Schroder Real Return CPI Plus 3.5% - WC,,Schroder Multi-Asset Income Fund - Wholesale Class,
ETL0182AU,PIMCO Australian Short-Term Bond Fund - Wholesale Class,PIMCO Australian Low Duration Bond Fd,,,PIMCO Australian Short-Term Bond Fund - Wholesale Class,PIMCO Australian Short-Term Bond W
FSF0789AU,Acadian Australian Equity Long Short Fund,CFS FC-Acadian Aust Equity Long Short,,,CFS FirstChoice Acadian Wholesale Australian Equity Long Short Fund,
FSF3982AU,Acadian Australian Equity Long Short Fund - Class A,Acadian Aust Equity Long Short-Class A,,,Acadian Australian Equity Long Short Fund - Class A,Acadian Wholesale Aus Equity Long Short
ETL0018AU,PIMCO Global Bond Fund - Wholesale Class,PIMCO Global Bond W,PIMCO Global Bond W,PIMCO Global Bond Fund - Wholesale Class,PIMCO Global Bond Fund - Wholesale Class,PIMCO Global Bond W
ETL0112AU,PIMCO Global Bond Fund - Institutional Class,PIMCO Global Bond Institutional,,,PIMCO Global Bond Fund - Institutional Class,PIMCO Global Bond Institutional
SCH0016AU,Schroder Fixed Income Fund - Professional Class,Schroder Fixed Income Fund - PC,,,Schroder Fixed Income Fund - Professional Class,Schroder Fixed Income Fund - PC
SCH0028AU,Schroder Fixed Income Fund Wholesale Class,Schroder Fixed Income Fund - WC,Schroder Fixed Income Fund - Wholesale,Schroder Fixed Income Fund Wholesale Class,Schroder Fixed Income Fund - Wholesale Class,Schroder Fixed Income Fund - Wholesale
ETL0398AU,T. Rowe Price Dynamic Global Bond Fund - I Class,T. Rowe Price Dynamic Global Bond,,,T. Rowe Price Dynamic Global Bond Fund,T.Rowe Price Dynamic Global Bd Fd
VAN0024AU,Vanguard Global Infrastructure Index Fund (Hedged),Vanguard Global Infrastructure Index Hgd,Vanguard Global Infrastructure Index Fund Hedged,,Vanguard Global Infrastructure Index Fund (Hedged),Vanguard Global Infrastructure Index Hgd
HOW0052AU,Kapstream Absolute Return Income Fund,Kapstream Absolute Return Income,Kapstream Absolute Return Income,Kapstream Wholesale Absolute Return Income Fund,Kapstream Absolute Return Income Fund,Kapstream Absolute Return Income
HOW8743AU,Kapstream Absolute Return Income Plus Fund - Class I,Kapstream Absolute Return Income Plus I,Kapstream Absolute Return Income Plus I,,Kapstream Absolute Return Income Plus Fund - Class I,
ETL0016AU,PIMCO Diversified Fixed Interest Fund - Wholesale Class,PIMCO Diversified Fixed Interest W,PIMCO Diversified Fixed Interest W,PIMCO Diversified Fixed Interest Fund - Wholesale Class,PIMCO Diversified Fixed Interest Fund - Wholesale Class,PIMCO Diversified Fixed Interest W
SCH0039AU,Schroder Real Return Fund - Professional Class,Schroder Real Return Fnd -PC,,,Schroder Real Return Fund - Professional Class,
SCH0047AU,Schroder Real Return CPI Plus 5% Fund Wholesale Class,Schroder Real Return Fnd -WC,Schroder Real Return CPI Plus 5% Fnd -WC,Schroder Real Return CPI+5% Wholesale,Schroder Real Return CPI Plus 5% Fund - Wholesale Class,Schroder Real Return CPI Plus 5% Fnd -WC
PER0731AU,PineBridge Global Dynamic Asset Allocation Fund - Class I Units,PineBridge Global Dynamic Asset Alloc I,PineBridge Global Dynamic Asset Alloc I,,PineBridge Global Dynamic Asset Allocation Fund - Class I,
BLK9560AU,BlackRock Growth Multi-Index Fund (Class D),BlackRock Growth Multi-Index D,,,BlackRock Growth Multi-Index Fund | Class D,BlackRock Growth Multi-Index Fund
BLK1918AU,BlackRock Balanced Multi-Index Fund (Class D),BlackRock Balanced Multi-Index D,,,BlackRock Balanced Multi-Index Fund | Class D,BlackRock Balanced Multi-Index Fund
BEG8747AU,Vinva Global Alpha Extension Fund - Class A Units,Vinva Global Alpha Extension A,Vinva Global Systematic Equities Fund - Class C,,Vinva Global Alpha Extension Fund,
BAR0813AU,BlackRock Diversified ESG Growth Fund,BlackRock Diversified ESG Growth D,,BlackRock Scientific Diversified Growth Fund,BlackRock Diversified ESG Growth Fund,BlackRock Diversified ESG Growth Fund
RIM0003AU,Russell Investments Diversified 50 Fund - Class A,Russell Diversified 50 A,Russell Diversified 50 A,,Russell Investments Diversified 50 Fund - Class A,
